churn,sexo,idoso,possui parceiro,possui dependentes,tempo contrato,servico telefone,multiplas linhas,servico internet,suporte tecnico,streaming tv,streaming filmes,contrato conta,preco diario,cobrancas mensais,total de encargos,excedente a mensalidade,churn_label
1,Masculino,0,0,0,1,1,0,DSL,0,0,0,Mensal,1.5,46.3,46.3,0.0,Saíram
0,Masculino,1,0,0,34,1,0,Fibra optica,0,0,0,Mensal,2.3,69.2,2275.1,2206.0,Permaneceram
1,Feminino,0,0,1,1,1,0,Fibra optica,0,0,1,Mensal,2.7,79.6,79.6,0.0,Saíram
0,Masculino,0,1,1,32,0,0,DSL,0,1,1,Mensal,1.7,50.6,1653.4,1602.9,Permaneceram
1,Feminino,0,0,0,1,1,0,Fibra optica,0,0,0,Mensal,2.5,75.8,75.8,0.0,Saíram
0,Feminino,0,0,0,27,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.2,538.2,518.0,Permaneceram
0,Feminino,0,0,0,12,1,0,Fibra optica,0,1,0,Um ano,2.8,85.2,979.0,893.9,Permaneceram
0,Feminino,0,0,0,65,1,0,DSL,1,0,0,Dois anos,2.0,59.6,3739.8,3680.2,Permaneceram
1,Masculino,0,1,0,2,1,0,Fibra optica,0,0,0,Mensal,2.5,76.4,151.8,75.4,Saíram
1,Masculino,0,1,0,42,1,1,Fibra optica,1,1,1,Mensal,3.5,106.2,4512.7,4406.6,Saíram
0,Feminino,0,1,1,62,0,0,DSL,1,1,0,Dois anos,1.6,48.7,3008.6,2959.9,Permaneceram
0,Feminino,0,0,0,48,1,1,Nao disponivel,0,0,0,Dois anos,0.8,24.0,1183.0,1159.0,Permaneceram
0,Masculino,0,1,1,35,1,0,Nao disponivel,0,0,0,Dois anos,0.7,19.6,687.0,667.4,Permaneceram
0,Masculino,0,0,0,1,1,0,Nao disponivel,0,0,0,Mensal,0.7,19.6,19.6,0.0,Permaneceram
0,Feminino,0,1,0,71,1,0,Nao disponivel,0,0,0,Dois anos,0.7,19.6,1416.5,1396.9,Permaneceram
0,Feminino,0,1,1,72,1,1,Fibra optica,1,1,1,Dois anos,3.7,110.4,8058.8,7948.4,Permaneceram
1,Masculino,0,0,1,12,1,1,Fibra optica,0,0,0,Mensal,2.5,73.8,871.4,797.6,Saíram
0,Feminino,0,0,0,31,0,0,DSL,1,0,1,Dois anos,1.7,49.8,1520.1,1470.2,Permaneceram
0,Feminino,0,1,0,45,1,0,DSL,0,0,0,Mensal,1.7,50.2,2221.6,2171.3,Permaneceram
0,Masculino,0,0,0,72,1,0,Nao disponivel,0,0,0,Dois anos,0.7,19.8,1468.8,1449.0,Permaneceram
0,Masculino,0,1,1,45,1,1,Fibra optica,0,0,1,Um ano,3.2,95.0,4368.8,4273.8,Permaneceram
0,Masculino,0,0,1,62,1,1,Nao disponivel,0,0,0,Dois anos,0.8,24.4,1413.0,1388.6,Permaneceram
0,Feminino,0,0,0,17,1,0,Nao disponivel,0,0,0,Um ano,0.7,19.6,280.8,261.3,Permaneceram
0,Masculino,0,0,0,54,1,1,DSL,1,1,1,Dois anos,2.9,87.1,4735.2,4648.1,Permaneceram
0,Masculino,0,0,0,15,1,1,Nao disponivel,0,0,0,Mensal,0.9,26.4,378.6,352.2,Permaneceram
0,Masculino,0,1,1,22,1,0,Fibra optica,0,0,0,Mensal,2.5,75.0,1574.0,1499.0,Permaneceram
1,Masculino,0,0,0,12,1,1,Fibra optica,0,1,0,Mensal,2.8,84.4,1059.6,975.1,Saíram
1,Masculino,0,1,1,49,0,0,DSL,0,1,1,Um ano,1.7,51.8,2541.2,2489.4,Saíram
1,Feminino,0,1,0,2,0,0,DSL,0,1,1,Mensal,1.5,44.6,97.1,52.5,Saíram
0,Masculino,0,0,0,1,1,0,Nao disponivel,0,0,0,Mensal,0.6,19.4,19.4,0.0,Permaneceram
1,Masculino,0,1,1,24,1,1,DSL,0,0,0,Mensal,1.8,54.8,1338.2,1283.4,Saíram
0,Feminino,0,1,0,53,1,1,DSL,0,0,1,Um ano,2.5,74.1,3834.0,3759.8,Permaneceram
0,Feminino,0,1,0,42,1,1,Fibra optica,1,0,0,Mensal,2.9,85.9,3729.8,3643.8,Permaneceram
0,Masculino,1,1,0,56,1,0,DSL,1,1,1,Dois anos,2.9,85.6,4824.4,4738.8,Permaneceram
0,Masculino,0,0,0,28,0,0,DSL,1,0,0,Mensal,1.0,30.1,810.8,780.8,Permaneceram
0,Masculino,0,0,1,6,1,0,Nao disponivel,0,0,0,Mensal,0.7,19.7,111.6,92.0,Permaneceram
1,Masculino,0,0,1,1,1,0,DSL,1,0,0,Mensal,1.7,49.9,49.9,0.0,Saíram
1,Feminino,0,0,0,11,1,1,Fibra optica,0,0,0,Mensal,2.6,76.5,838.0,761.4,Saíram
1,Feminino,0,1,0,37,1,1,Fibra optica,0,0,0,Mensal,2.6,79.0,2839.6,2760.7,Saíram
0,Feminino,1,1,0,56,1,1,Fibra optica,1,0,0,Um ano,3.2,95.6,5471.8,5376.1,Permaneceram
0,Feminino,0,0,0,7,1,0,DSL,0,0,1,Um ano,2.0,59.1,369.2,310.2,Permaneceram
1,Masculino,1,0,0,66,1,1,Fibra optica,1,1,1,Um ano,3.7,110.9,7432.0,7321.2,Saíram
0,Feminino,0,1,1,25,1,0,Nao disponivel,0,0,0,Um ano,0.7,20.0,520.1,500.0,Permaneceram
0,Masculino,0,1,0,57,1,0,DSL,1,0,0,Dois anos,2.0,59.8,3450.2,3390.4,Permaneceram
0,Feminino,0,1,1,47,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.0,1016.7,996.6,Permaneceram
0,Feminino,0,0,1,8,0,0,DSL,0,0,1,Mensal,1.3,38.5,330.8,292.3,Permaneceram
0,Masculino,1,0,0,12,0,0,DSL,0,0,0,Mensal,1.0,29.4,381.2,351.8,Permaneceram
0,Feminino,0,1,1,58,1,0,DSL,0,0,0,Um ano,1.5,44.1,2413.0,2369.0,Permaneceram
0,Masculino,0,0,0,2,1,0,Nao disponivel,0,0,0,Mensal,0.7,19.9,33.7,13.8,Permaneceram
1,Feminino,0,0,0,7,1,0,Fibra optica,0,1,0,Mensal,2.6,79.0,523.0,444.0,Saíram
0,Masculino,0,0,0,52,1,1,DSL,1,1,1,Dois anos,2.7,79.8,4217.8,4138.0,Permaneceram
0,Masculino,0,1,1,70,1,1,DSL,1,1,0,Dois anos,2.6,79.2,5731.8,5652.6,Permaneceram
1,Feminino,0,0,0,22,1,0,DSL,0,0,0,Mensal,1.6,48.8,1054.6,1005.8,Saíram
1,Masculino,1,1,1,46,1,1,Fibra optica,0,1,0,Mensal,3.4,100.7,4541.2,4440.5,Saíram
0,Masculino,0,0,1,39,1,1,Fibra optica,1,1,1,Dois anos,3.4,100.6,3895.4,3794.8,Permaneceram
0,Feminino,0,1,1,63,1,0,Nao disponivel,0,0,0,Dois anos,0.6,19.4,1263.8,1244.5,Permaneceram
0,Masculino,0,1,1,0,1,0,Nao disponivel,0,0,0,Dois anos,0.7,19.8,1178.1,1158.2,Permaneceram
0,Feminino,0,1,1,54,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.4,1092.4,1072.0,Permaneceram
0,Masculino,0,0,0,11,1,0,Nao disponivel,0,0,0,Um ano,0.6,19.5,226.8,207.3,Permaneceram
0,Masculino,0,1,0,71,1,1,DSL,1,0,1,Dois anos,2.7,80.1,5585.4,5505.3,Permaneceram
0,Masculino,0,1,0,43,1,0,Fibra optica,1,0,0,Um ano,2.8,84.2,3539.2,3455.0,Permaneceram
1,Masculino,1,0,0,38,1,0,DSL,1,1,0,Um ano,2.3,70.2,2497.4,2427.2,Saíram
0,Masculino,1,1,0,21,1,0,Fibra optica,0,1,0,Mensal,2.9,86.6,1857.2,1770.7,Permaneceram
1,Feminino,0,0,0,1,1,0,Fibra optica,0,0,0,Mensal,2.3,69.2,69.2,0.0,Saíram
0,Masculino,0,0,0,19,1,0,Fibra optica,1,0,1,Um ano,2.9,87.7,1726.0,1638.2,Permaneceram
0,Masculino,0,1,0,59,1,1,Fibra optica,1,1,1,Dois anos,3.8,113.8,6561.2,6447.5,Permaneceram
1,Masculino,0,0,0,1,1,0,DSL,0,0,0,Mensal,1.5,44.2,44.2,0.0,Saíram
0,Feminino,0,1,0,72,1,1,Fibra optica,1,1,0,Dois anos,3.5,104.0,7556.9,7453.0,Permaneceram
0,Masculino,0,0,1,29,1,1,Fibra optica,1,0,1,Um ano,3.4,100.6,2830.4,2729.9,Permaneceram
0,Feminino,0,1,1,36,0,0,DSL,1,0,0,Dois anos,1.4,40.6,1547.4,1506.7,Permaneceram
1,Feminino,0,0,0,1,1,0,Fibra optica,0,0,0,Mensal,2.3,69.6,69.6,0.0,Saíram
0,Masculino,0,0,0,10,1,0,Nao disponivel,0,0,0,Um ano,0.7,20.4,176.3,156.0,Permaneceram
1,Feminino,0,0,0,39,1,0,Fibra optica,1,0,0,Dois anos,2.7,80.4,3201.6,3121.1,Saíram
0,Feminino,1,1,0,17,1,1,Fibra optica,0,1,1,Mensal,3.1,92.6,1614.7,1522.2,Permaneceram
0,Masculino,0,1,1,12,1,0,DSL,0,1,0,Mensal,1.9,56.3,628.6,572.4,Permaneceram
0,Feminino,0,1,0,58,1,1,DSL,1,0,0,Um ano,2.0,61.0,3478.8,3417.7,Permaneceram
0,Masculino,0,1,0,57,1,0,DSL,1,0,0,Mensal,1.9,55.7,3171.6,3115.9,Permaneceram
0,Feminino,0,1,1,69,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.2,1337.5,1317.4,Permaneceram
0,Feminino,0,0,0,23,1,1,DSL,0,1,1,Um ano,2.6,78.6,1843.0,1764.5,Permaneceram
0,Feminino,0,0,0,33,1,0,Fibra optica,1,0,0,Um ano,2.7,80.0,2684.8,2604.9,Permaneceram
1,Feminino,1,0,0,3,1,0,DSL,0,0,0,Mensal,1.5,45.0,127.1,82.1,Saíram
0,Masculino,0,1,1,8,1,0,Nao disponivel,0,0,0,Um ano,0.7,19.9,154.0,134.0,Permaneceram
0,Masculino,0,1,1,34,1,0,Fibra optica,0,1,0,Mensal,3.0,89.8,3091.8,3001.9,Permaneceram
1,Masculino,0,1,1,14,1,0,DSL,0,1,0,Mensal,2.2,65.4,937.6,872.2,Saíram
0,Masculino,0,1,1,72,1,1,Nao disponivel,0,0,0,Dois anos,0.8,24.3,1643.2,1619.0,Permaneceram
0,Masculino,0,1,0,71,1,0,DSL,1,0,0,Dois anos,1.8,54.5,3778.2,3723.7,Permaneceram
0,Masculino,0,1,1,64,1,0,DSL,0,1,1,Um ano,2.4,73.0,4688.6,4615.6,Permaneceram
0,Masculino,0,1,1,53,1,0,DSL,1,1,0,Mensal,2.2,65.0,3363.8,3298.8,Permaneceram
0,Feminino,0,1,0,68,1,1,Fibra optica,0,1,0,Dois anos,3.0,90.0,5974.3,5884.4,Permaneceram
1,Masculino,0,1,1,5,1,1,Fibra optica,0,0,0,Mensal,2.7,80.2,385.0,304.8,Saíram
0,Masculino,1,0,0,52,1,1,Fibra optica,0,0,0,Mensal,2.4,73.0,3829.8,3756.8,Permaneceram
1,Masculino,0,1,0,67,1,1,Fibra optica,0,1,1,Um ano,3.5,104.1,7040.8,6936.8,Saíram
0,Feminino,0,0,0,68,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.5,1424.9,1404.4,Permaneceram
0,Feminino,0,1,1,49,1,0,DSL,0,1,1,Um ano,2.6,78.0,3824.2,3746.2,Permaneceram
0,Masculino,0,1,1,37,1,0,Nao disponivel,0,0,0,Dois anos,0.7,19.8,726.1,706.3,Permaneceram
0,Masculino,0,0,0,1,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.0,20.0,0.0,Permaneceram
1,Masculino,0,0,0,23,1,1,Fibra optica,0,0,0,Mensal,2.7,81.0,1917.1,1836.1,Saíram
0,Masculino,0,0,0,11,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.4,237.3,216.8,Permaneceram
0,Feminino,0,0,0,70,1,0,Nao disponivel,0,0,0,Um ano,0.7,19.7,1341.5,1321.8,Permaneceram
0,Masculino,0,0,0,40,1,0,DSL,1,0,0,Mensal,2.1,61.9,2647.1,2585.2,Permaneceram
0,Feminino,0,1,1,69,1,1,Fibra optica,1,0,1,Dois anos,3.1,93.3,6398.0,6304.8,Permaneceram
0,Feminino,0,1,1,71,1,1,Nao disponivel,0,0,0,Dois anos,0.8,24.7,1810.6,1785.8,Permaneceram
0,Masculino,0,1,1,61,1,0,DSL,1,1,1,Um ano,2.8,84.9,5264.5,5179.6,Permaneceram
0,Feminino,0,0,0,26,1,1,Fibra optica,0,1,1,Mensal,3.4,100.5,2600.0,2499.4,Permaneceram
1,Feminino,0,1,1,48,1,1,Fibra optica,0,0,1,Um ano,2.7,82.0,4030.0,3947.9,Saíram
0,Masculino,0,1,1,60,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.6,1205.0,1184.5,Permaneceram
0,Masculino,0,1,0,15,1,0,Fibra optica,0,0,0,Mensal,2.3,68.6,1108.6,1040.0,Permaneceram
0,Feminino,0,1,0,69,1,0,Fibra optica,1,1,1,Um ano,3.5,106.4,7251.9,7145.5,Permaneceram
0,Feminino,0,0,0,1,1,0,Nao disponivel,0,0,0,Mensal,0.7,19.6,19.6,0.0,Permaneceram
1,Masculino,0,1,0,59,0,0,DSL,0,0,1,Mensal,1.4,41.0,2452.7,2411.6,Saíram
0,Masculino,0,1,1,54,1,1,Fibra optica,1,1,1,Um ano,3.5,105.2,5637.8,5532.7,Permaneceram
0,Masculino,0,1,1,72,0,0,DSL,1,1,1,Dois anos,2.0,61.0,4549.0,4488.1,Permaneceram
0,Feminino,0,0,0,9,1,0,Nao disponivel,0,0,0,Mensal,0.6,19.5,150.4,130.8,Permaneceram
0,Masculino,0,1,1,2,1,0,DSL,0,0,0,Mensal,1.5,44.5,90.0,45.6,Permaneceram
0,Masculino,0,1,1,66,1,0,Nao disponivel,0,0,0,Dois anos,0.7,19.8,1344.5,1324.8,Permaneceram
0,Feminino,0,1,1,72,1,1,Fibra optica,1,0,1,Dois anos,3.3,98.6,7129.4,7030.8,Permaneceram
1,Masculino,0,0,0,43,1,0,Fibra optica,0,0,0,Mensal,2.5,75.2,3198.6,3123.4,Saíram
0,Feminino,1,0,0,57,0,0,DSL,0,1,1,Mensal,1.8,55.0,3094.0,3039.0,Permaneceram
1,Feminino,0,1,1,1,0,0,DSL,1,1,0,Mensal,1.3,40.1,40.1,0.0,Saíram
1,Feminino,0,1,1,32,1,1,Fibra optica,0,0,1,Mensal,3.0,91.0,2954.5,2863.4,Saíram
0,Masculino,1,1,0,55,1,1,Fibra optica,1,1,1,Dois anos,3.8,113.6,6292.7,6179.1,Permaneceram
0,Masculino,0,1,0,51,0,0,DSL,0,0,0,Mensal,1.0,30.0,1529.4,1499.4,Permaneceram
0,Feminino,0,1,1,6,1,0,DSL,1,0,0,Mensal,1.6,48.8,297.4,248.6,Permaneceram
1,Masculino,0,1,1,8,1,0,DSL,0,0,0,Mensal,1.7,51.0,415.0,364.0,Saíram
0,Feminino,0,0,0,28,0,0,DSL,1,0,0,Mensal,1.2,35.8,961.4,925.6,Permaneceram
0,Masculino,0,1,1,16,1,0,DSL,0,0,0,Um ano,1.9,55.8,857.8,801.9,Permaneceram
0,Feminino,1,0,1,30,1,1,Fibra optica,1,1,1,Mensal,3.4,101.3,2974.5,2873.2,Permaneceram
0,Feminino,0,0,0,12,0,0,DSL,1,1,1,Um ano,2.0,60.6,743.3,682.6,Permaneceram
1,Feminino,0,0,0,60,1,1,Fibra optica,0,1,1,Mensal,3.5,105.9,6396.4,6290.6,Saíram
0,Masculino,0,0,0,55,1,0,DSL,1,0,1,Um ano,2.1,64.2,3627.3,3563.1,Permaneceram
0,Feminino,0,0,0,1,1,0,DSL,0,0,0,Mensal,1.5,45.4,45.4,0.0,Permaneceram
0,Masculino,0,1,1,34,0,0,DSL,1,1,0,Dois anos,1.4,40.6,1325.8,1285.3,Permaneceram
1,Masculino,0,0,0,15,0,0,DSL,1,0,0,Mensal,1.0,29.7,438.2,408.6,Saíram
1,Feminino,0,0,0,2,1,0,Fibra optica,0,1,0,Mensal,2.7,80.6,144.2,63.5,Saíram
0,Feminino,0,1,1,6,1,0,Nao disponivel,0,0,0,Um ano,0.7,19.7,94.4,74.8,Permaneceram
1,Masculino,0,1,0,66,1,1,Fibra optica,0,1,1,Dois anos,3.5,106.0,6981.4,6875.3,Saíram
0,Masculino,0,0,1,3,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.8,60.6,39.8,Permaneceram
0,Feminino,0,1,1,72,1,1,Fibra optica,0,1,0,Dois anos,3.2,95.1,6843.2,6748.0,Permaneceram
0,Feminino,0,0,0,10,1,0,DSL,1,0,1,Mensal,2.0,61.0,629.6,568.6,Permaneceram
1,Masculino,0,0,0,1,1,1,DSL,0,0,0,Mensal,1.7,50.4,50.4,0.0,Saíram
0,Feminino,0,1,1,47,1,0,DSL,1,0,1,Dois anos,2.1,63.8,3007.2,2943.4,Permaneceram
0,Masculino,0,0,0,22,0,0,DSL,1,1,1,Dois anos,1.9,56.8,1304.8,1248.1,Permaneceram
1,Masculino,0,0,0,31,1,1,Fibra optica,0,1,1,Um ano,3.4,103.4,3066.4,2963.0,Saíram
0,Feminino,0,1,1,39,1,0,Fibra optica,1,0,0,Mensal,2.7,81.5,3107.3,3025.8,Permaneceram
1,Masculino,1,1,0,30,1,0,DSL,0,0,0,Mensal,1.7,50.4,1527.5,1477.1,Saíram
0,Feminino,0,1,1,12,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.1,232.4,212.3,Permaneceram
1,Masculino,1,1,0,10,1,1,Fibra optica,0,0,1,Mensal,2.9,86.6,856.6,770.0,Saíram
0,Masculino,1,1,0,45,1,1,DSL,1,0,1,Dois anos,2.5,75.2,3480.4,3405.2,Permaneceram
1,Masculino,0,1,0,18,1,1,Fibra optica,0,1,1,Mensal,3.3,99.4,1743.0,1643.6,Saíram
0,Masculino,0,1,1,70,0,0,DSL,1,1,1,Um ano,2.0,60.4,4138.7,4078.4,Permaneceram
0,Feminino,0,1,1,72,0,0,DSL,1,1,1,Dois anos,2.2,65.2,4784.4,4719.2,Permaneceram
1,Feminino,0,0,0,12,1,1,Fibra optica,0,0,1,Mensal,3.3,99.7,1238.4,1138.8,Saíram
0,Feminino,0,1,1,3,1,0,Nao disponivel,0,0,0,Mensal,0.6,19.3,54.7,35.4,Permaneceram
1,Feminino,0,0,0,4,1,1,Fibra optica,0,0,0,Mensal,2.6,78.0,305.6,227.6,Saíram
0,Masculino,0,0,0,6,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.2,130.5,110.4,Permaneceram
0,Feminino,1,1,0,61,1,1,Fibra optica,1,0,0,Mensal,3.1,94.2,5895.4,5801.2,Permaneceram
0,Feminino,1,1,0,42,1,1,Fibra optica,0,1,1,Um ano,3.5,105.2,4599.2,4494.0,Permaneceram
0,Masculino,0,0,0,1,1,0,DSL,0,0,0,Mensal,1.7,50.8,50.8,0.0,Permaneceram
0,Masculino,0,0,0,45,0,0,DSL,1,0,0,Um ano,1.4,42.3,1840.8,1798.4,Permaneceram
0,Feminino,0,0,0,8,1,0,DSL,1,0,1,Mensal,2.2,66.0,574.5,508.4,Permaneceram
0,Feminino,0,0,0,14,1,0,DSL,1,1,1,Mensal,2.3,69.6,921.4,851.8,Permaneceram
0,Masculino,0,0,0,18,1,0,DSL,1,1,0,Mensal,2.3,68.4,1299.8,1231.4,Permaneceram
0,Feminino,0,0,0,43,1,1,Nao disponivel,0,0,0,Dois anos,0.9,25.7,1188.2,1162.5,Permaneceram
0,Masculino,0,1,0,27,1,0,DSL,0,0,0,Um ano,1.6,48.7,1421.8,1373.0,Permaneceram
0,Feminino,0,0,0,18,1,1,Fibra optica,0,0,0,Mensal,2.5,74.2,1345.8,1271.6,Permaneceram
1,Masculino,0,1,0,5,0,0,DSL,0,0,0,Mensal,0.8,25.0,100.4,75.4,Saíram
0,Feminino,0,1,1,52,1,0,Fibra optica,1,0,0,Mensal,2.8,84.0,4326.8,4242.8,Permaneceram
0,Masculino,0,1,0,3,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.0,49.6,29.6,Permaneceram
0,Feminino,0,0,0,23,1,0,DSL,0,0,0,Mensal,1.7,49.7,1081.2,1031.6,Permaneceram
1,Feminino,0,1,1,17,1,1,Nao disponivel,0,0,0,Mensal,0.8,24.1,409.9,385.8,Saíram
0,Feminino,0,1,0,20,1,0,Nao disponivel,0,0,0,Um ano,0.7,20.4,393.2,372.8,Permaneceram
0,Masculino,1,0,0,31,1,1,Fibra optica,1,1,0,Mensal,3.2,96.6,2878.0,2781.4,Permaneceram
0,Feminino,0,1,0,1,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.3,20.3,0.0,Permaneceram
0,Masculino,0,0,0,35,1,0,Nao disponivel,0,0,0,Dois anos,0.7,20.2,684.4,664.2,Permaneceram
0,Feminino,0,1,1,6,0,0,DSL,1,0,0,Dois anos,1.4,40.6,217.5,177.0,Permaneceram
1,Feminino,0,0,0,2,1,1,Fibra optica,0,0,0,Mensal,2.5,75.6,166.3,90.8,Saíram
0,Masculino,0,0,0,14,1,0,Nao disponivel,0,0,0,Um ano,0.7,20.4,275.7,255.3,Permaneceram
0,Masculino,0,0,0,63,1,1,Fibra optica,0,0,1,Um ano,3.0,90.4,5825.5,5735.0,Permaneceram
0,Masculino,0,1,0,68,1,1,Fibra optica,1,1,1,Mensal,3.6,107.7,7320.9,7213.2,Permaneceram
0,Masculino,0,0,0,3,1,1,Fibra optica,0,0,0,Mensal,2.5,74.5,217.4,143.0,Permaneceram
0,Masculino,0,0,0,58,1,1,Fibra optica,1,0,0,Mensal,2.7,80.6,4807.4,4726.7,Permaneceram
1,Feminino,0,0,0,19,1,0,Fibra optica,1,1,1,Mensal,3.6,106.6,1934.4,1827.8,Saíram
1,Feminino,0,0,0,1,1,0,DSL,0,0,0,Mensal,1.5,45.8,45.8,0.0,Saíram
0,Feminino,1,1,1,24,1,0,Fibra optica,0,1,1,Dois anos,3.2,96.6,2263.4,2166.9,Permaneceram
1,Feminino,0,0,0,18,1,1,Fibra optica,0,1,0,Mensal,2.8,85.2,1553.9,1468.7,Saíram
0,Masculino,0,1,1,51,1,0,DSL,1,1,1,Um ano,2.5,76.4,3966.3,3889.9,Permaneceram
0,Masculino,0,1,0,45,1,0,DSL,0,1,1,Um ano,2.6,78.8,3597.5,3518.7,Permaneceram
0,Feminino,0,1,1,61,1,1,DSL,0,0,0,Mensal,2.0,59.8,3641.5,3581.7,Permaneceram
1,Feminino,0,0,0,1,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.2,20.2,0.0,Saíram
0,Feminino,0,1,0,33,1,0,DSL,1,0,0,Um ano,1.8,53.8,1857.3,1803.6,Permaneceram
1,Masculino,0,0,0,2,1,0,DSL,0,0,0,Mensal,1.5,46.0,84.5,38.5,Saíram
1,Feminino,0,1,0,8,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.2,156.2,136.1,Saíram
0,Feminino,0,1,1,26,1,0,Nao disponivel,0,0,0,Dois anos,0.7,19.6,494.9,475.2,Permaneceram
0,Feminino,0,0,0,23,1,0,Fibra optica,0,0,0,Mensal,2.5,75.0,1778.5,1703.5,Permaneceram
1,Masculino,0,0,0,1,0,0,DSL,1,0,1,Mensal,1.5,44.6,44.6,0.0,Saíram
1,Feminino,0,0,0,2,1,1,Fibra optica,0,1,1,Mensal,3.2,95.2,196.9,101.8,Saíram
0,Masculino,1,1,0,13,1,1,Fibra optica,0,0,1,Mensal,3.1,93.8,1261.0,1167.2,Permaneceram
1,Feminino,0,1,1,1,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.2,20.2,0.0,Saíram
0,Feminino,0,1,0,4,0,0,DSL,0,0,0,Mensal,1.0,29.0,129.6,100.6,Permaneceram
0,Masculino,0,0,0,1,1,0,Nao disponivel,0,0,0,Mensal,0.7,19.8,19.8,0.0,Permaneceram
1,Masculino,0,0,0,22,1,1,DSL,0,0,0,Mensal,2.0,59.0,1254.7,1195.7,Saíram
1,Feminino,0,0,1,2,1,0,Nao disponivel,0,0,0,Mensal,0.7,19.6,35.8,16.2,Saíram
1,Masculino,0,0,0,1,0,0,DSL,0,0,1,Mensal,1.2,35.9,35.9,0.0,Saíram
0,Feminino,0,0,0,21,1,0,Fibra optica,0,0,0,Mensal,2.3,68.6,1493.2,1424.6,Permaneceram
0,Masculino,1,1,0,45,1,1,Fibra optica,1,1,0,Um ano,3.3,98.7,4525.8,4427.1,Permaneceram
0,Feminino,0,0,0,12,1,1,Fibra optica,0,0,1,Mensal,2.9,86.6,1066.9,980.4,Permaneceram
0,Masculino,0,1,1,72,1,1,DSL,0,0,0,Dois anos,2.1,64.4,4720.0,4655.6,Permaneceram
0,Masculino,0,1,1,63,1,0,DSL,1,1,0,Dois anos,2.5,74.5,4674.6,4600.0,Permaneceram
1,Feminino,0,1,0,15,1,0,Fibra optica,0,1,0,Mensal,2.8,84.3,1308.4,1224.1,Saíram
0,Masculino,0,1,0,43,1,1,DSL,0,1,1,Um ano,2.7,80.2,3581.6,3501.4,Permaneceram
0,Feminino,1,1,0,60,1,0,Fibra optica,1,1,1,Dois anos,3.7,110.0,6668.4,6558.4,Permaneceram
0,Masculino,0,1,0,31,1,1,DSL,0,1,0,Mensal,2.0,59.0,1882.8,1823.8,Permaneceram
0,Feminino,0,1,1,53,1,0,Nao disponivel,0,0,0,Um ano,0.7,19.6,1007.9,988.4,Permaneceram
0,Feminino,1,0,0,67,1,1,DSL,0,0,0,Mensal,1.8,54.9,3725.5,3670.6,Permaneceram
0,Masculino,0,0,0,72,1,1,DSL,1,1,1,Dois anos,3.0,88.6,6362.4,6273.8,Permaneceram
0,Feminino,0,0,1,4,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.0,85.5,65.4,Permaneceram
0,Feminino,0,0,1,51,0,0,DSL,1,1,1,Um ano,2.0,60.2,3077.0,3016.8,Permaneceram
0,Feminino,0,0,0,15,1,1,DSL,0,0,0,Mensal,1.6,48.8,720.1,671.3,Permaneceram
0,Feminino,0,1,1,69,1,0,Nao disponivel,0,0,0,Dois anos,0.7,19.8,1437.0,1417.2,Permaneceram
0,Masculino,0,0,0,4,1,0,DSL,0,0,0,Mensal,1.5,44.6,220.8,176.2,Permaneceram
0,Feminino,0,0,0,1,1,0,Nao disponivel,0,0,0,Mensal,0.7,19.9,19.9,0.0,Permaneceram
0,Masculino,0,0,0,55,1,0,Fibra optica,0,1,1,Um ano,3.4,100.9,5552.0,5451.2,Permaneceram
0,Masculino,0,0,0,4,0,0,DSL,1,0,0,Mensal,1.4,42.4,146.4,104.0,Permaneceram
1,Feminino,0,0,0,2,0,0,DSL,0,0,1,Mensal,1.4,42.6,72.4,29.8,Saíram
1,Masculino,0,0,0,45,1,1,Fibra optica,0,1,1,Mensal,3.4,100.8,4740.0,4639.2,Saíram
0,Feminino,0,1,0,19,1,0,DSL,0,0,0,Mensal,1.5,44.9,839.6,794.8,Permaneceram
1,Masculino,1,1,0,3,0,0,DSL,0,1,0,Mensal,1.2,36.4,93.7,57.2,Saíram
1,Feminino,0,1,0,28,1,1,Fibra optica,1,1,1,Mensal,3.5,104.8,3046.0,2941.2,Saíram
0,Feminino,0,1,1,23,1,1,Fibra optica,0,0,1,Mensal,2.9,85.6,1868.4,1782.8,Permaneceram
1,Masculino,0,0,0,1,1,0,Nao disponivel,0,0,0,Mensal,0.7,20.6,20.6,0.0,Saíram
0,Feminino,0,0,0,25,0,0,DSL,0,1,1,Mensal,1.6,48.2,1293.8,1245.6,Permaneceram
